,civil,prediction
1571,"for anyone to work on this rev back to 1 . 5 . 0 ( 1 . 5 . 1 & 1 . 5 . 2 are broken ) and use the launch command in the desktop configuration of : - dorg . lwjgl . opengl . display . enablehighdpi = true this enables retina mode for java . all your textures will look super sharp ( full screen , or small screen )",0
1572,"> i ' m sure other users would disagree , yeah . all those security systems running out there with a lot of rules in the form of regex patterns spotting suspicious activity will be pretty upset .",0
1573,This hasn't been touched in almost a year,0
1574,"@ user hey , glad to see someone who went a similar path , and thanks for sharing your insight . the primary purpose of asciistring is to reduce the cost of writing a string constant into a bytebuf . obviously , copying byte [ ] into bytebuf is way faster than string into bytebuf . that being said , memory overhead was not a concern , but i agree that 12 ~ 16 byte overhead is relatively huge here . let me see what i can do . and , yeah , i should definitely use the deprecated constructor , and let the compiler work .",0
1575,"a player who is not able to modify a shader has no business developing games , tbh .",0
1576,"gn - 2018 ( or whatever you want to call it ) right now in your checkout , then after that a gi co master , a gi fetch upstream & & gi rebase - - hard upstream / master & & gi push then a gi co material - design - 2018 & & gi rebase master . fingers crossed on the last one - it ' s where you ' ll get conflicts if they ' re going to happen . then gi push and you ' re all clean on master to track upstream master with a tidy branch for others to test or merge later . . .",0
1577,this is what causes problem with date values : ` ` ` unrecognized type ' java . sql . date ' - can ' t convert to numeric ` ` ` dbeaver thinks that this column has numeric data type . this is because your second column has the same alias as the real table column ( date _ key ) . dbeaver tries to discover real attribute data type from database metadata whenever it is possible . smarty pants . workaround - set some alias for your expression . and i ' ll think how to handle this problem better . .,1
1578,i just need to cling to a pr that ' s never going to get merged .,1
1579,"i ' ve tested myself , and got my butt kicked by a : org . jboss . netty . handler . codec . frame . toolongframeexception : http header is larger than 8192 bytes . which tcpdump agrees with . so , a play bug .",0
1580,"o be addressed . in lieu of this fix , overwriting the end of the beanwrapperimpl is really the only way to go for me if i were to stick with spring web .",0
1581,"( ) . but during execution ( i . e . inside ` draw ( ) ` and friends ) , you likely want asynchronous methods . finally , the bottom line is that asynchronous methods are helpful . we ' ve had the under - utilized ` requestimage ( ) ` method in the api for a long time , but it ' d be nice to have a way to do this with other types of data . and part of the reason for processing in the first place is to avoid the "" write a dozen lines of code to do one very basic thing "" that comes with java and many other apis that are designed for too",0
1582,ok this is the case . . . . creating a big endian buffer first and writing its bytes to a little endian buffer results in big endian byte order : ` ` ` bytebuf msg = unpooled . buffer ( ),0
1583,"ependencies ( package group references ) and things that don ' t ( ` / / visibility : public ` and ` : _ _ pkg _ _ ` / ` : _ _ subpackages ` ) and that makes it interpreting quite different lists . whereas it doesn ' t look like you have the same problem here because you don ' t ever have dependencies here , heterogenous lists still make me uneasy .",0
1584,"i agree as well , we should wait until the api is stable . having a new major version released every couple weeks is ridiculous .",1
1585,welcome to the world of open source .,1
1586,are you still seeing this issue ?,0
1587,4771 28253 - / + buffers / cache : 10520 247950 swap : 0 0 0 # df - h filesystem size used avail use % mounted on none 99g 36g 60g 38 % / tmpfs 127g 0 127g 0 % / dev tmpfs 127g 0 127g 0 % / sys / fs / cgroup / dev / xvda2 99g 36g 60g 38 % / mnt / tmp tmpfs 127g 16m 127g 1 % / dev / shm tmpfs 51g 17m 51g 1 % / run / docker . 0 0 # df - i filesystem inodes iused ifree iuse % mounted on,0
1588,"this . signal either needs to fix their broken - as - hell group messaging code or just drop it altogether . the advanced setting idea is nice too , that way the crazy ones among us can have their fun using root or what have you . until this is fixed , either ( a ) stop using groups and enable all message types in all of roaming , wi - fi , and data , or ( b ) use textra for mms / sms and signal for , well signal . it ' s not encrypted but it ' s a clean - looking , decent enough replacement",1
1589,f * * * . well did rcs have this issue ?,1
1590,spoof email addresses forget it . talking about future . . my fear is that the very very weak autocrypt security design together with a slew of inconsistent and bug mua implementations will be the last nail into the coffin of email encryption . no need for autocrypt 2 . 0 . not only will autocrypt users be very vulnerable but by interoperability and bugs the security of old style openpgp will be annihilated . compare autocrypt security design with that of signal messenger protocol . imho no need to waste r,0
1591,"i feel like i ' ve been to work front to and back , figuring out unity . think i ' ve managed to conjure up an equivalent test - loading an ` audioclip ` from outside the project ( libgdx test was also external ) . i think it might be possible to shave off ~ 50ms from this , but you get the picture . here ' s the current score on the three : format | libgdx | ffmpeg | unity - | - | - | - 16 - bit wav pcm | 779 | 752 | 764 mp3 | 12196 | 3224 | 5717 ogg vorbis | 9745 | 3493 | 5593 libgdx is still the most common format , but you need to be loading in an awfully lot of audio in",0
1592,it also happens when running rstudio server in aws ec2 ubuntu instance and it ' s really .,0
1593,thanks for the update . seems like your macbook works . you could take the inexactness out of the tests by running the benchmarks as i suggested above already . how about doing that ?,0
1594,"> can we remove the variants of error , warn , and maybe all logger methods that we can take throwable ? + 1",0
1595,"thanks for considering me for test . but since there seems no respectful place for discussions and helping people getting started , i wont be able to do that . i also don have all the time in the world if i am greeted with such arrogance and hostility { talking about ir # fdroid } . thanks . i will just limit myself to ux things if there is no decent channel / platform to discuss things . just to make things clear - i do want ( ed ) to test - thats why i put efforts . and if i can have some decent and more relaxed",0
1596,"well we build a query as a filter for permissions , and in some case the user has acces to nothing , so for now we are forced to code something else , like id = - 1 or ids = [ ]",0
1597,did i say something wrong ?,1
1598,"yaml is such an error - prone antivirus . . . . . i don ' t think we want to extend support for it any more than we already have . besides which , most requests will be made by clients , so the user doesn ' t actually care about what serialization is used . i ' m going to close this .",0
1599,"ot with magic numbers etc i ' m fine with excluding it , but add a line of comments about why we can ignore .",0
1600,"e . g . as for the tests - - i agree as the throughput rises , the late comparison becomes increasingly suspect . due to reduced sampling . so rank ordering them is . . . perhaps unfair . maybe you could present it as you suggest using bucket . late below 10ms , below 50ms , below 100ms , 500ms , 1s . . . etc , and declare every thing in that bucket "" tied "" . it might be more fair than declaring go to be superior to netty when the throughput numbers suggest that "" on average "" that isn ' t the case . that said , the",0
